row ID,row m/z,row retention time,row comment,row number of detected peaks,Hap1_Blank.raw Peak status,Hap1_Blank.raw Peak m/z,Hap1_Blank.raw Peak RT,Hap1_Blank.raw Peak height,Hap1_Blank.raw Peak area,Hap1_Blank.raw Peak charge,Hap1_Blank.raw Peak FWHM,Hap1_Neg_3.raw Peak status,Hap1_Neg_3.raw Peak m/z,Hap1_Neg_3.raw Peak RT,Hap1_Neg_3.raw Peak height,Hap1_Neg_3.raw Peak area,Hap1_Neg_3.raw Peak charge,Hap1_Neg_3.raw Peak FWHM,Hap1_Neg_1.raw Peak status,Hap1_Neg_1.raw Peak m/z,Hap1_Neg_1.raw Peak RT,Hap1_Neg_1.raw Peak height,Hap1_Neg_1.raw Peak area,Hap1_Neg_1.raw Peak charge,Hap1_Neg_1.raw Peak FWHM,Hap1_Neg_2.raw Peak status,Hap1_Neg_2.raw Peak m/z,Hap1_Neg_2.raw Peak RT,Hap1_Neg_2.raw Peak height,Hap1_Neg_2.raw Peak area,Hap1_Neg_2.raw Peak charge,Hap1_Neg_2.raw Peak FWHM,
2173,1011.7569783528646,13.440783333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1011.7567138671875,13.446713,993910.1875,8498157.659874031,1,0.10699031249441582,DETECTED,1011.7569580078125,13.44449,928040.625,8648058.877254557,1,0.1322924189333179,DETECTED,1011.7572631835938,13.431147,1088757.0,9004862.49781147,1,0.1134663513690608,
2174,731.5793457077026,12.6994515,,3,ESTIMATED,731.578735369873,12.738399,11954.380859375,27615.15773299837,0,0.11379803930145904,DETECTED,731.5789184570312,12.701581,991440.9375,6078865.089154217,1,0.07583289219283174,DETECTED,731.580810546875,12.692016,960913.125,7210385.41816504,1,0.0822139384765439,DETECTED,731.5789184570312,12.66581,927600.75,5928491.117415964,1,0.07846930062087054,
2175,1492.0548909505208,9.386422399999999,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1492.05322265625,9.3360618,990885.625,3504659.041227539,1,0.04314204600709637,DETECTED,1492.05419921875,9.4200679,1290769.375,3612498.480929078,1,0.05286955765147461,ESTIMATED,1492.0572509765625,9.4031375,1426049.0,7293060.850486547,1,0.0575213683886453,
2176,1290.06201171875,10.517258,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1290.0626220703125,10.522153,990365.0,2682820.309626587,1,0.05632881356601871,DETECTED,1290.060791015625,10.529978,912097.125,2515078.768099713,1,0.0447223657992577,ESTIMATED,1290.0626220703125,10.499643,857030.75,1943837.019205252,0,0.055080407220495786,
2177,940.7314046223959,14.207869333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,940.7319946289062,14.230122,988802.375,5143144.169603916,1,0.0806511166844377,DETECTED,940.73046875,14.205068,991539.875,5366809.352071867,1,0.08481917033351571,DETECTED,940.7317504882812,14.188418,1064828.5,5447686.71644685,1,0.0748980654360345,
2178,951.5310770670573,7.593166633333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,951.5299072265625,7.5908639,988018.3125,5538303.672558644,1,0.08451962842314753,DETECTED,951.5319213867188,7.6015698,957542.75,5147696.14186918,1,0.07987277185373198,DETECTED,951.5314025878906,7.5870662,1069867.625,5660529.679968519,1,0.07866320332600552,
2179,1335.2364095052083,14.155032,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1335.2357177734375,14.152131,981568.6875,3555419.698311085,1,0.05929809875571124,ESTIMATED,1335.2364501953125,14.159334,1062828.375,3751155.6542491834,0,0.05905872886339658,ESTIMATED,1335.237060546875,14.153631,845060.875,2559649.196278576,0,0.04340848192586044,
2180,1459.9524332682292,15.086779333333332,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1459.951171875,15.097138,979979.5625,7292967.822072559,1,0.12031025385681104,DETECTED,1459.952392578125,15.08476,995517.875,7416098.588026524,1,0.1145622218862421,DETECTED,1459.9537353515625,15.07844,1008158.6875,7845606.994143121,1,0.12735475884924696,
2181,1026.6717325846355,12.742843333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1026.6715087890625,12.757279,978034.5625,7635439.857655521,1,0.12096731454920828,DETECTED,1026.6716918945312,12.748039,998114.875,7940589.649842291,1,0.11884545265421842,DETECTED,1026.6719970703125,12.723212,942862.125,8053269.301940145,1,0.13628654778544735,
2182,721.1424153645834,7.290822566666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,721.1425476074219,7.2918573,976373.3125,2199391.203912102,1,0.03664972341327033,ESTIMATED,721.1419982910156,7.2871882,237266.65625,524455.613501353,0,0.047173965614897284,DETECTED,721.1427001953125,7.2934222,1508631.25,4131600.736385672,1,0.0492467786068973,
2183,710.4667663623047,14.44417225,,1,ESTIMATED,710.4655761914063,14.570496,13667.2578125,20847.565936815314,0,0.14094519647114723,DETECTED,710.4680786132812,14.411506,975649.25,7113684.48001582,2,0.09699182086880676,ESTIMATED,710.4667358398438,14.411314,1042437.0,7483095.482634493,0,0.1539984207414431,ESTIMATED,710.4666748046875,14.383373,906896.375,6922425.672187028,0,0.11343019417982525,
2184,1030.734375,11.867440666666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1030.7342529296875,11.872969,974530.5625,5063767.081166483,1,0.07993682645574296,ESTIMATED,1030.734375,11.877471,917944.625,6421842.564333281,0,0.0987779358442662,DETECTED,1030.7344970703125,11.851882,1070356.0,5544606.044690865,1,0.0782900708551626,
2185,1034.7705688476562,13.909916666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1034.7709350585938,13.917436,972733.6875,7669280.15208963,1,0.10176234836444031,DETECTED,1034.7687377929688,13.909559,999070.625,7775995.849926557,1,14.174954449927165,DETECTED,1034.7720336914062,13.902755,1057418.625,8243752.622552025,1,0.11207620528836415,
2186,1052.7052205403645,13.355307333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1052.7056274414062,13.36684,964130.4375,5330759.283326639,1,0.14713182367560051,DETECTED,1052.7044677734375,13.364794,1106898.625,5982699.275916918,1,0.08838868917715459,DETECTED,1052.70556640625,13.334288,975674.0625,5314939.3034006,1,0.10193054537910307,
2187,1256.0401611328125,10.311793666666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1256.039306640625,10.331301,963384.25,2387022.426705716,1,0.043199188982143255,DETECTED,1256.0391845703125,10.306027,613217.25,1972341.1534354575,0,0.05795805331189996,ESTIMATED,1256.0419921875,10.298053,859751.625,1663507.3947562922,1,0.03360123724529451,
2188,1484.0909423828125,9.779664566666668,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1484.0903930664062,9.7960125,962836.5,4057873.764567548,0,0.06863650530266874,DETECTED,1484.0897827148438,9.7919893,1297234.25,4855108.325337718,1,0.0631858305784263,ESTIMATED,1484.0926513671875,9.7509919,1347836.5,4271614.57972092,0,0.04742877919717614,
2189,1150.7776692708333,12.314828333333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1150.781982421875,12.325316,961851.6875,4715635.471565447,1,0.0811720607614177,DETECTED,1150.77587890625,12.328451,3966716.0,2.133010243018815E7,1,0.0852446155681097,ESTIMATED,1150.775146484375,12.290718,434573.3125,2162542.359014296,1,0.08768421000593207,
2190,1158.8759765625,17.917530333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1158.8758544921875,17.932504,960197.6875,8033212.382287485,1,0.17075763060670113,DETECTED,1158.8759765625,17.904372,1099115.125,8765238.598164497,1,0.14291125227292767,DETECTED,1158.8760986328125,17.915715,913474.0,8211021.770710723,1,0.1592717305062905,
2191,1568.1602376302083,10.591927333333333,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1568.1661376953125,10.600459,959860.625,3220679.567137938,1,0.05833243606834415,ESTIMATED,1568.15771484375,10.586063,810738.5,2698883.694162633,0,0.058272757703189626,ESTIMATED,1568.1568603515625,10.58926,964692.4375,2524278.031195316,1,0.1389145643106673,
2192,1210.796142578125,12.322270666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1210.796142578125,12.33638,959607.125,5086195.882092781,1,0.0832304361635483,DETECTED,1210.7960205078125,12.328451,4853974.5,2.8087710962411776E7,1,0.08691125039472603,DETECTED,1210.7962646484375,12.301981,523041.875,2548068.342373189,1,0.08330089521142092,
2193,839.4822896321615,6.7282655,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,839.4822082519531,6.7274502,959136.75,5181439.409896719,1,0.03681673832539989,DETECTED,839.4823608398438,6.736229,1008736.25,5478829.241925019,1,0.03809272127048313,DETECTED,839.4822998046875,6.7211173,1096059.875,5792524.341462492,1,0.035690476239422786,
2194,1160.8917236328125,18.663571666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1160.89208984375,18.681405,957989.4375,7879324.041992236,1,0.13503487675527026,DETECTED,1160.8924560546875,18.641415,1013256.625,8679548.135564214,1,0.15549938894673687,DETECTED,1160.890625,18.667895,933508.375,7993253.146916919,1,0.15152710694535898,
2195,926.5331827799479,8.191141,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,926.5328979492188,8.1428979,954029.4375,8023359.936108882,1,0.11952525191355967,ESTIMATED,926.52880859375,8.2759997,921789.25,7734899.284207379,1,0.04526548937007213,DETECTED,926.537841796875,8.1545254,959905.1875,8853823.226095065,1,0.18067785065544228,
2196,900.8332722981771,12.081653666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,900.833251953125,12.099034,953898.4375,5531213.734150075,1,0.10531281764860623,DETECTED,900.8333129882812,12.080413,893503.6875,5459675.864212039,1,0.09592122827076466,DETECTED,900.833251953125,12.065514,992548.4375,5810495.902677622,1,0.07936872038055043,
2197,1022.5572916666666,8.697577766666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1022.5569458007812,8.7065633,952913.0,5364726.172021989,1,0.12790535724964158,ESTIMATED,1022.5570983886719,8.679521,644037.0625,4118326.244296529,0,0.12825597423480417,DETECTED,1022.5578308105469,8.706649,960963.3125,5884045.561086192,0,0.12602664906167682,
2198,1117.6934204101562,11.773302000000001,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1117.693603515625,11.749178,950158.0,7183908.7269967925,1,0.13648745538251106,DETECTED,1117.6932983398438,11.843973,844164.875,7156136.988088112,1,0.16535311062482627,DETECTED,1117.693359375,11.726755,1002134.0,7712563.102188009,1,0.14568985211461793,
2199,790.6481221516927,14.151333666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,790.6484680175781,14.163274,947553.625,4352219.9190787915,1,0.07254826237761236,DETECTED,790.6478881835938,14.159334,1409833.875,6818923.227885002,1,0.05833646246727042,DETECTED,790.6480102539062,14.131393,891363.5625,4319174.387526051,1,0.07904045247451208,
2200,1582.0965779622395,8.6904549,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1582.1002197265625,8.6954571,947292.25,5597514.321110764,1,0.07101579294634774,DETECTED,1582.0965576171875,8.691517,960984.25,5271333.845925394,1,0.08972580858591073,DETECTED,1582.0929565429688,8.6843906,1069569.125,5929380.950941594,1,0.08888344672278059,
2201,1119.7113037109375,12.927407333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1119.7120361328125,12.915573,946994.875,6842833.541403956,1,0.10548333616056027,DETECTED,1119.7086181640625,12.940491,1801983.375,1.2399048682395404E7,1,0.1008198593561822,DETECTED,1119.7132568359375,12.926158,811705.1875,6018928.052452504,1,0.08600043647677857,
2202,892.5602620442709,11.599698333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,892.5601806640625,11.602257,943752.1875,5369212.270106111,1,0.08594864632286026,DETECTED,892.5601806640625,11.607183,940540.75,5400466.552149381,1,0.09826593430744879,DETECTED,892.5604248046875,11.589655,985139.625,5391917.268150477,0,0.07865362242031004,
2203,1409.9384765625,14.408699,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1409.9409790039062,14.411506,943368.625,5483918.556522658,1,0.09100407168396885,DETECTED,1409.9365844726562,14.422543,929538.4375,5583003.706812209,1,0.09252652580556031,DETECTED,1409.9378662109375,14.392048,882824.125,5624900.006592679,1,0.11055371704734007,
2204,671.0887832641602,7.826398775,,2,ESTIMATED,671.0923461914062,7.8159526,51854.3984375,97976.23222747145,0,0.05716723780187127,DETECTED,671.0869750976562,7.8172996,942340.8125,2299645.7215718287,1,0.04612651206178242,ESTIMATED,671.0887756347656,7.8370722,118130.3515625,383549.8288907844,0,0.04059757886535387,DETECTED,671.0870361328125,7.8352707,1478195.0,4636085.82221872,1,0.0511399330262412,
2205,1517.8970540364583,14.595556000000002,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1517.8974609375,14.613929,941248.625,7699776.988250127,1,0.12224602918497673,DETECTED,1517.8969116210938,14.592837,948642.875,7548678.030384134,1,0.12189025778573459,DETECTED,1517.8967895507812,14.579902,979551.375,7815246.124419974,1,0.11663642269343022,
2206,1446.0433349609375,8.006728966666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1446.0428466796875,8.0069831,940724.0625,2273573.1697882935,1,0.03893007844940932,ESTIMATED,1446.04345703125,8.0166515,738154.1875,1986952.0868299461,0,0.08228651865070269,DETECTED,1446.043701171875,7.9965523,1011166.4375,2488824.4803432366,1,0.04114266333610406,
2207,965.4857076009115,7.245696766666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,965.4861450195312,7.2460759,939304.5,3351295.919166275,1,0.03284169860377162,DETECTED,965.4855346679688,7.2526152,930610.625,2939454.2218853994,1,0.030206590383065723,DETECTED,965.4854431152344,7.2383992,971944.375,3096657.1925624893,1,0.026632685237068188,
2208,753.4317728678385,6.924734533333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,753.4314880371094,6.9273151,938027.4375,2304335.5285681603,1,0.028697811151727315,ESTIMATED,753.4319458007812,6.9286939,818553.625,3017545.4885022156,1,0.11769990319448365,DETECTED,753.431884765625,6.9181946,908896.4375,3292385.2419250095,0,0.0498072200633386,
2209,818.5286458333334,8.427785066666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,818.5287170410156,8.4248879,937930.4375,4362897.153322702,1,0.07627494997664286,DETECTED,818.5282592773438,8.4443938,901515.3125,3769336.58170905,0,0.08527884610817793,ESTIMATED,818.5289611816406,8.4140735,948859.0,4199570.660282327,0,0.07156932368807034,
2210,886.5081176757812,9.510258666666665,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,886.5073852539062,9.5279018,937866.5625,7593457.118114347,1,0.16682061512684143,ESTIMATED,886.5091552734375,9.4990639,1039465.4375,7011088.235211866,0,0.12701640491533972,DETECTED,886.5078125,9.5038103,1070066.0,7864953.567402972,0,0.12249095228432871,
2211,1056.7545166015625,12.523304333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1056.755126953125,12.530656,937465.1875,7527762.381694191,1,0.12037142347461938,DETECTED,1056.7545166015625,12.533045,931909.6875,7521844.063659597,1,0.11950416204162195,DETECTED,1056.75390625,12.506212,919624.3125,8096167.107594468,1,0.12680163037060943,
2212,1036.5711263020833,11.532240999999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1036.5711669921875,11.556329,936899.5,4378619.564124568,1,0.07282713807037666,DETECTED,1036.5714111328125,11.517987,684665.375,3469608.663907042,0,0.08895394698371106,DETECTED,1036.57080078125,11.522407,913618.125,4348762.6620581485,1,0.07487110025114063,
2213,1238.029805501302,9.979270366666666,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1238.0301513671875,9.9841439,936731.1875,2852855.0601904304,0,0.04735707655187582,ESTIMATED,1238.0297241210938,9.991652,866577.75,2662983.419615535,0,0.07198011776447188,DETECTED,1238.029541015625,9.9620152,1102670.0,3433083.1756064557,1,0.04442704022168442,
2214,1173.7914021809895,11.410048666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1173.7908325195312,11.419275,935738.9375,4174175.0448301523,1,0.0706348839920512,DETECTED,1173.7916870117188,11.425987,1326026.25,7063929.958510519,1,0.078556849937085,DETECTED,1173.7916870117188,11.384884,894830.5625,4355083.366984238,1,0.07465948239741493,
2215,1340.3074137369792,12.527474,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1340.306884765625,12.541876,931793.9375,3314233.9855502634,1,0.059630768063520634,ESTIMATED,1340.30712890625,12.521807,301447.96875,1203143.5790286367,0,0.07881968979014076,DETECTED,1340.3082275390625,12.518739,1624799.125,6270157.610664875,1,0.060864413526248384,
2216,1403.0566813151042,10.591927333333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1403.05615234375,10.600459,923113.25,2374474.963774434,1,0.03748783610018158,ESTIMATED,1403.056396484375,10.586063,579609.6875,2219960.9747526515,0,0.06572790701302189,DETECTED,1403.0574951171875,10.58926,837197.375,2356079.8109081234,1,0.040928208541643585,
2217,722.6253255208334,14.140135999999998,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,722.6253662109375,14.163274,922698.125,5185669.831917801,0,0.09430428978179606,DETECTED,722.625244140625,14.125741,1077140.125,6767507.261104944,1,0.10167924980595444,DETECTED,722.6253662109375,14.131393,926096.4375,4705813.034815264,0,0.08456432543378334,
2218,818.7559204101562,18.26456333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,818.755859375,18.28505,922216.0,4303081.468744333,1,0.07859342739127584,DETECTED,818.7559204101562,18.25081,922375.5625,4409754.421832587,1,0.08474107920610763,DETECTED,818.7559814453125,18.25783,930013.125,4422765.180657165,1,0.07769307693175165,
2219,719.4885965983073,15.605742333333334,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,719.4848937988281,15.623216,919394.4375,7229831.899796388,2,0.11191611729946516,ESTIMATED,719.4904174804688,15.610801,837747.0,6879990.103832863,2,0.13506068779565794,ESTIMATED,719.490478515625,15.58321,902043.375,6817230.585714094,2,0.11849211429392881,
2220,694.6277872721354,11.927578333333335,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,694.6301879882812,11.92898,918362.625,3461070.7877913676,0,0.06220787167355546,DETECTED,694.6304321289062,11.9345,856961.875,3673357.683980164,1,0.07060985114110707,ESTIMATED,694.6227416992188,11.919255,869071.75,3555997.258735337,0,0.06896891550035811,
2221,1030.7775268554688,13.080281999999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1030.7777099609375,13.084327,917456.125,7205415.485183083,1,0.12408946955174116,DETECTED,1030.77734375,13.106781,1008583.625,7180029.024545138,1,0.09866125740161458,DETECTED,1030.7775268554688,13.049738,1002762.0,8187413.226973398,1,0.11647824631184989,
2222,1320.0734252929688,10.502198666666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1320.0711669921875,10.51084,914904.75,2315640.1906084777,0,0.04199001770702537,ESTIMATED,1320.0756225585938,10.507373,820848.875,2187643.414000318,0,0.04011335916911918,DETECTED,1320.073486328125,10.488383,862962.25,2238537.4552599043,1,0.05313992335557849,
2223,902.7167561848959,13.992116000000001,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,902.717041015625,14.02258,912732.3125,8934139.76435719,1,0.10223389270749728,ESTIMATED,902.7167663574219,13.944792,1107697.25,1.2125323449500196E7,1,0.20636866015613897,DETECTED,902.7164611816406,14.008976,906855.0,5865593.03649516,1,0.09617943894535941,
2224,970.6264139811198,11.410048666666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,970.6268615722656,11.419275,911132.875,4332183.365512237,1,0.07754415164347428,ESTIMATED,970.624755859375,11.425987,945671.9375,4499401.731719961,1,0.07354705171458242,DETECTED,970.6276245117188,11.384884,978081.4375,4613167.059162443,1,0.07373423228752074,
2225,1571.9407348632812,15.394955666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1571.941162109375,15.407247,908434.375,7817140.659697609,1,0.133788543470434,DETECTED,1571.9403686523438,15.393102,931994.9375,7545327.992282468,1,0.13586691189740208,DETECTED,1571.940673828125,15.384518,935934.125,7820630.779295065,1,0.1369160911382039,
2226,1008.797119140625,14.007381333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1008.796630859375,14.02258,908166.3125,6274773.449109618,1,0.1182217666319545,DETECTED,1008.7975158691406,14.001094,912222.5625,6610041.672401705,1,0.1547721028726894,DETECTED,1008.7972106933594,13.99847,920620.875,6263527.343670242,1,0.1224431867483684,
2227,1419.9248453776042,15.17421,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1419.9200439453125,15.210498,907480.0625,5700594.751292138,2,0.10991376621960214,ESTIMATED,1419.9268798828125,15.164073,864643.75,5011632.554277194,0,0.09391201110009995,ESTIMATED,1419.9276123046875,15.148059,845524.875,5453096.974712428,0,0.10462848092591592,
2228,1489.922098795573,14.841421666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1489.9267578125,14.848604,907246.6875,6793873.520696841,1,0.11070268743451805,DETECTED,1489.9205932617188,14.845221,988592.5,6926208.129911461,1,0.1684894179340901,DETECTED,1489.9189453125,14.83044,979444.375,7048530.447852874,1,0.128227761895376,
2229,1177.1689860026042,11.852160333333332,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1177.169677734375,11.861809,906142.9375,6085056.68716969,1,0.11310568344085503,ESTIMATED,1177.167724609375,11.855244,333237.96875,1604771.5039392163,0,0.08770968378286348,ESTIMATED,1177.1695556640625,11.839428,1384843.875,9481832.208153244,0,0.1388495624892112,
2230,783.6339925130209,11.278203333333336,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,783.6336669921875,11.294829,906024.5625,4737305.60432389,0,0.09279939174424712,DETECTED,783.6339111328125,11.290539,1084474.25,5282715.792618293,1,0.08167099769605457,DETECTED,783.6343994140625,11.249242,1140751.125,5368263.212882001,0,0.07536037607811963,
2231,944.8577880982971,18.9243125,,3,ESTIMATED,944.856567432251,18.931132,19214.453125,81134.1044306537,0,0.15421261433225908,DETECTED,944.8578491210938,18.927493,904004.0625,5531698.655460502,1,0.10625139095367686,DETECTED,944.858154296875,18.908701,976896.5625,6249064.720898732,1,0.08867853419326721,DETECTED,944.8585815429688,18.929924,962762.5625,5817912.614260654,1,0.08658994984119062,
2232,815.4825642903646,6.860701833333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,815.482666015625,6.86314,903554.1875,6622667.600095962,1,0.16756921703726935,DETECTED,815.4824829101562,6.8631688,842408.3125,6313966.261733478,1,0.11143953130591022,DETECTED,815.4825439453125,6.8557967,1147167.5,7271180.850579273,1,0.14214051179085718,
2233,1441.0742594401042,9.585603866666666,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1441.0728759765625,9.5838456,903185.1875,5224601.111475649,0,0.07933565408103149,ESTIMATED,1441.07568359375,9.6010847,1190250.625,6085048.0594543945,0,0.06477420180546822,DETECTED,1441.07421875,9.5718813,953213.3125,5386008.489176141,1,0.10722794320361295,
2234,1213.7550455729167,11.927992333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1213.7548828125,11.941434,903109.4375,1.279646904807192E7,1,0.21884981643734847,DETECTED,1213.7548828125,11.945671,919489.5,1.2405607298763983E7,1,0.2333340267311801,DETECTED,1213.75537109375,11.896872,981138.75,1.3091473382764455E7,1,0.20167907803400453,
2235,1488.0322875976562,9.284968766666667,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,1488.0304565429688,9.2796472,902617.1875,3731347.847923631,1,0.061086670347650696,ESTIMATED,1488.0350341796875,9.2963822,853829.8125,3050303.6896761707,0,0.07645710995248223,ESTIMATED,1488.0313720703125,9.2788769,951617.1875,3399057.6678025876,1,0.06696135997633235,
2236,896.5738728841146,12.040353000000001,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,896.5743103027344,12.054374,902550.125,8524906.963182192,1,0.17758167870246844,DETECTED,896.5737609863281,12.05813,843757.0625,8649864.443335826,1,0.16528795809878893,ESTIMATED,896.5735473632812,12.008555,852630.9375,8534762.808149967,0,0.15826960260303657,
2237,758.4343465169271,6.474895066666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,758.434326171875,6.4734563,902487.625,4208247.731261973,1,0.06275070149049089,DETECTED,758.4343872070312,6.4788391,970418.5,4528490.333570307,1,0.1071718305564362,DETECTED,758.434326171875,6.4723898,976254.5,4449129.711372793,1,0.08037888093395029,
2238,826.6251831054688,11.792614333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,826.6264343261719,11.783678,901543.9375,7911229.857482088,1,0.12750231676525026,DETECTED,826.6267700195312,11.799458,922280.5625,8480035.387340052,0,0.12690800778183053,DETECTED,826.6223449707031,11.794707,878823.625,8298914.878440692,1,0.2586287232796174,
2239,1025.4990844726562,7.245696766666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1025.498779296875,7.2460759,894581.625,3931568.9116158923,1,0.039421996406233895,DETECTED,1025.4990844726562,7.2526152,797448.375,2812242.670756796,1,0.039677641060287705,DETECTED,1025.4993896484375,7.2383992,893519.3125,3295411.468032838,1,0.03833886620019111,
2240,922.6854553222656,11.848403333333332,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,922.6856384277344,11.861809,893782.1875,5457344.3199606985,1,0.09387508596371141,ESTIMATED,922.6858520507812,11.843973,845906.75,5074542.516942184,0,0.09632864614039782,DETECTED,922.6848754882812,11.839428,1027905.5,5381420.169838816,0,0.16555833874390302,
2241,986.6948750813802,13.802084333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,986.6933288574219,13.816943,889141.1875,4848945.966268922,1,0.08621353030596524,DETECTED,986.6981811523438,13.80654,1256351.75,7101127.676549071,1,0.09562425927717477,DETECTED,986.693115234375,13.78277,920622.25,4924498.116954814,1,0.09009856923729131,
2242,910.6444396972656,11.000376500000002,,3,ESTIMATED,910.6500244140625,11.005308,30292.35546875,194935.1927429873,0,0.10685356992934203,DETECTED,910.6423950195312,11.004141,889141.0625,3974769.211526231,0,0.08093906478343094,DETECTED,910.6431884765625,11.000197,833783.1875,4303050.635036769,0,0.08072757959464205,DETECTED,910.6421508789062,10.99186,936786.8125,5132393.520874679,1,0.06745487150929641,
2243,916.5947570800781,7.6495583,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,916.593994140625,7.6477909,887043.375,2871466.3326890613,1,0.05000042696674001,DETECTED,916.5935668945312,7.6571989,878731.0,3030149.1247836417,1,0.054954050244822916,DETECTED,916.5967102050781,7.6436851,917871.9375,3127557.4789657486,1,0.0553558694624412,
2244,1447.4607747395833,15.849476333333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1447.4595947265625,15.854874,885875.75,5337262.282826062,0,0.10101180737707338,DETECTED,1447.461669921875,15.852318,887554.875,5018173.715039057,1,0.08850324632158113,ESTIMATED,1447.4610595703125,15.841237,883484.8125,5349335.194396901,0,0.1100176907978021,
2245,1006.6664123535156,11.255834333333334,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1006.6668090820312,11.261164,883403.375,6825568.627696408,1,0.13438319635506701,DETECTED,1006.6663513183594,11.268314,933803.5625,7104699.647330665,1,0.1003924365220712,ESTIMATED,1006.6660766601562,11.238025,897028.8125,7722836.823162664,1,0.10381501332807197,
2246,1053.6812540690105,12.923710999999999,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1053.6819458007812,12.926831,882886.5625,5939711.399770617,1,0.1073830922088419,DETECTED,1053.6805419921875,12.940491,1841133.75,1.2256507739654105E7,1,0.10174691649429235,DETECTED,1053.6812744140625,12.903811,797532.25,5548716.3806125745,1,0.09870644162441344,
2247,1042.2354939778645,9.678810966666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1042.235107421875,9.6845624,876383.0,2315806.3537233407,1,0.03307656343806542,ESTIMATED,1042.236083984375,9.6791682,136697.96875,192604.16265351573,0,0.067563297103435,DETECTED,1042.2352905273438,9.6727023,1246884.125,4026352.4162891693,1,0.052687671336133945,
