Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,Hap1_Blank.raw,Hap1_Neg_3.raw,Hap1_Neg_1.raw,Hap1_Neg_2.raw,
8.022598050000001,738.5037841796875,-,5.7272683579859585E7,PE-NMe2 34:4,PE-NMe2,4,,47253.471003137725,5.2514388277820386E7,5.022975890477139E7,5.7272683579859585E7,
8.0229342,826.5321044921875,+,8.549381887714206E7,PC 40:10,PC,4,,0.0,7.99275399621493E7,7.478760387967658E7,8.549381887714206E7,
8.025197733333334,859.5283203125,-,2.975473802485655E8,PI 18:2_18:1,PI,4,,0.0,2.733755032109213E8,2.7607063945523816E8,2.975473802485655E8,
8.0260575,944.5567626953125,-,1.0940500019066196E7,,,4,Adduct of existing peak,0.0,1.0834436317822604E7,1.0008469793953111E7,1.0940500019066196E7,
8.0260575,1437.0576171875,-,2970070.249266875,,,4,,0.0,2746345.3785234457,2970070.249266875,2652636.276681456,
8.027471525,736.5091552734375,-,5.144025218943872E8,PC 28:0,PC,4,,9237.915258387879,4.847111906594524E8,4.7168474249836123E8,5.144025218943872E8,
8.0298304,823.5360717773438,-,8.67316259017369E7,PG 40:5,PG,4,,0.0,7.802492028033118E7,6.915052941369726E7,8.67316259017369E7,
8.030299533333334,938.6273193359375,+,1.6116675524582865E7,PC[OH] OH-47:11,PC[OH],4,,0.0,1.3963683799280893E7,1.6116675524582865E7,1.4167538615963921E7,
8.030299533333334,764.5385131835938,+,3.6767080976370156E7,,,4,Adduct of existing peak,0.0,3.371671567469934E7,3.6767080976370156E7,3.5630484416795224E7,
8.030299533333334,747.5100402832031,+,1.709050414958642E7,,,4,Adduct of existing peak,0.0,1.51540258587714E7,1.6995513252854392E7,1.709050414958642E7,
8.03184885,690.5013122558594,+,6.2561321259165935E7,PC 29:1,PC,4,,1725.8233587847299,4.837885689109737E7,5.002113113257887E7,6.2561321259165935E7,
8.033596399999999,938.5797119140625,-,1.2694278170069726E7,PC 22:6_22:5,PC,4,Redundant Identification,0.0,1.210711735295943E7,1.1542349735349907E7,1.2694278170069726E7,
8.041006833333332,1541.0494384765625,-,2753274.31361231,,,4,Adduct of existing peak,0.0,2676160.3364562495,2364611.3043708927,2753274.31361231,
8.041006833333332,871.534423828125,-,7.616303999404125E7,PG 22:5_22:4,PG,4,,0.0,7.03676857800786E7,6.31460442142293E7,7.616303999404125E7,
8.042248166666667,880.5736083984375,+,1.037413250542911E8,PC 22:6_22:5,PC,8,,0.0,1.011692725423605E8,1.037413250542911E8,1.0169942680491611E8,
8.04321085,766.53125,+,3.662222657999064E7,PC 35:5,PC,4,,102531.27100713227,3.662222657999064E7,3.248919275719651E7,3.373604886545027E7,
8.044751966666666,1540.044921875,-,3401205.4287106646,,,4,,0.0,2403166.262511255,2535633.9039275306,3401205.4287106646,
8.048188466666668,826.5892944335938,+,2.8913767102688458E7,PC[OH] OH-38:4,PC[OH],4,,0.0,2.606587632286776E7,2.8913767102688458E7,2.805369869170112E7,
8.048338433333333,734.4910278320312,+,1.1105748751540406E8,,,4,,0.0,1.1105748751540406E8,1.0686969777868159E8,8.055557337258993E7,
8.052181166666667,673.500244140625,-,6530772.487307224,,,4,,0.0,6530772.487307224,5825094.598479132,6341460.641305139,
8.052777025000001,326.3756103515625,+,4.00559441902213E7,,,4,,23509.74150788731,3.99684165577968E7,4.00559441902213E7,3.6290938120045014E7,
8.0549058,613.51318359375,+,1.3941188146472191E7,,,4,,0.0,1.3941188146472191E7,1.3396136413101284E7,1.3529830137206055E7,
8.0549058,890.5690307617188,+,7817459.684161069,,,4,Adduct of existing peak,0.0,7584458.382340299,7817459.684161069,5691512.393930389,
8.055867300000001,737.5125732421875,-,2.1948066033228877E8,,,4,M+1 isotope,0.0,2.0733118103725147E8,2.0268130761174923E8,2.1948066033228877E8,
8.055867300000001,662.4712219238281,-,2.5565348295266256E7,PE-NMe2 14:0_14:0,PE-NMe2,4,In-source fragment,0.0,2.375776440411397E7,2.2630288874497622E7,2.5565348295266256E7,
8.055867300000001,1414.0057373046875,-,9047757.020860245,,,4,,0.0,8634483.380097587,8014224.7877446925,9047757.020860245,
8.055867300000001,1415.005859375,-,7578163.788969015,,,4,Adduct of existing peak,0.0,6811444.020102557,6184492.778719084,7578163.788969015,
8.059522866666667,894.4959716796875,-,4973877.205420047,,,4,,0.0,4932833.288126141,3978397.6817426765,4973877.205420047,
8.059602,1496.9905395507812,-,1836969.732479632,,,4,,0.0,1548418.9732288497,1163588.011144668,1836969.732479632,
8.063257566666666,1464.0155029296875,-,2852687.8005114608,,,4,Adduct of existing peak,0.0,2701134.0914911726,2476732.394864851,2852687.8005114608,
8.068071833333333,678.5015258789062,+,3.1060349494863467E9,PC 28:0,PC,4,,0.0,3.1060349494863467E9,3.003425368285074E9,3.0083331004325495E9,
8.068071833333333,680.515869140625,+,2.940803158103141E8,,,4,,0.0,2.940803158103141E8,2.8574223154492617E8,2.8664879324340516E8,
8.068071833333333,737.5566711425781,+,1.1230255304904707E8,,,4,Adduct of existing peak,0.0,1.100916080300185E8,1.1230255304904707E8,1.0253019134871262E8,
8.068071833333333,738.5611877441406,+,2.4928055099835545E7,,,4,Adduct of existing peak,0.0,2.4148690355108935E7,2.4928055099835545E7,1.0401074322472038E7,
8.068071833333333,776.4688110351562,+,1.1705715699292924E7,,,4,Adduct of existing peak,0.0,1.1705715699292924E7,1.159043871000868E7,9899054.921764836,
8.068071833333333,858.4657287597656,+,3717151.657555977,,,4,Adduct of existing peak,0.0,3717151.657555977,3484018.6596879545,847870.669717489,
8.068071833333333,736.5409545898438,+,2.597163766316934E8,PC[OH] OH-31:0,PC[OH],4,,0.0,2.329604816162931E8,2.597163766316934E8,2.342462254780802E8,
8.069837033333334,766.471923828125,+,3.574907528256698E7,,,4,,0.0,3.446223128295309E7,3.0755348154183082E7,3.574907528256698E7,
8.0753059,782.4889831542969,+,1.9340361560168575E7,,,4,Adduct of existing peak,0.0,1.9340361560168575E7,1.8211795042130105E7,1.7797183806747623E7,
8.075897466666667,651.5303344726562,+,3.385829852277072E7,,,4,,0.0,3.385829852277072E7,3.047136329693815E7,3.3614917344464816E7,
8.078011000000002,808.5704956054688,-,3640886.148625901,,,4,Adduct of existing peak,0.0,3640886.148625901,3556436.1241900236,3372295.959915085,
8.078056066666667,446.3724060058594,-,4123682.836754545,,,4,Adduct of existing peak,0.0,4123682.836754545,4053669.9324936885,4003853.810845357,
8.078584225,760.5062561035156,+,1.3063614029783584E8,,,4,Adduct of existing peak,3243.1526527873116,1.3063614029783584E8,1.3027134204371575E8,1.2160719460309288E8,
8.081844175,716.4575805664062,+,7.261871691316003E7,,,4,Adduct of existing peak,4393.346376770503,7.261871691316003E7,6.370501903169281E7,7.044317856068668E7,
8.089765633333334,750.5538330078125,+,2.5220032057518363E7,PC[OH] OH-32:0,PC[OH],4,,0.0,2.4313530093101315E7,2.5220032057518363E7,2.3492288562269576E7,
8.089765633333334,802.5889282226562,+,5.7299552288206615E7,PC[OH] OH-36:2,PC[OH],4,,0.0,5.7299552288206615E7,2.3889614716917824E7,2.3486445353567563E7,
8.089765633333334,429.3732604980469,+,1.2575292891629511E7,,,4,,0.0,1.2575292891629511E7,1.0919380088137772E7,1.2202653651542258E7,
8.0923195,697.9762268066406,+,1363043.126519442,,,4,,0.0,0.0,0.0,1363043.126519442,
8.0930999,734.4725036621094,-,5.1496557713227704E7,,,4,Adduct of existing peak,0.0,4.735886657322969E7,4.556935521181283E7,5.1496557713227704E7,
8.0930999,657.4935302734375,-,7681656.551978679,,,4,,0.0,6554507.674338685,6166306.213257106,7681656.551978679,
8.097714525,445.1168212890625,+,9011419.698510315,,,4,,16835.22265398776,6447176.865873255,6981466.6327094985,9011419.698510315,
8.100841850000002,794.5644836425781,-,7973127.228077052,,,4,Adduct of existing peak,254843.1375621794,6631722.840753611,7377294.277864278,7973127.228077052,
8.110772466666667,878.5654296875,+,3.938804180900489E7,PC 44:12,PC,4,,0.0,3.505198634835757E7,3.938804180900489E7,3.414049599413196E7,
8.112412366666668,324.288330078125,-,9546310.861585505,,,4,,0.0,8896165.776080055,8589921.53491708,9546310.861585505,
8.1231612,892.274658203125,+,5109989.336612542,,,4,,5109989.336612542,0.0,0.0,0.0,
8.1231612,850.2521057128906,+,1887806.9444602188,,,4,,1887806.9444602188,0.0,0.0,0.0,
8.123470825,756.5460815429688,+,1.7133746646190113E8,,,4,,117978.75298136559,1.7133746646190113E8,1.6021052397784418E8,1.649859158217635E8,
8.123559024999999,325.3087463378906,-,1.0909694239439245E8,,,4,,396025.1250181053,1.0272364713004266E8,9.616451679860693E7,1.0909694239439245E8,
8.124151975,601.5146484375,+,1.1334551960295452E8,Alkenyl-DG P-36:4,Alkenyl-DG,4,,3845.5998222763433,1.1047954508086292E8,1.1334551960295452E8,1.0472057231453843E8,
8.130959666666667,810.5022277832031,-,5.5216377188697524E7,,,4,Adduct of existing peak,0.0,4.9921356717426375E7,4.7441460099666245E7,5.5216377188697524E7,
8.131799566666666,599.4989013671875,+,1.1306967291787593E7,Alkenyl-DG P-16:0_20:5,Alkenyl-DG,4,,0.0,1.026519209074273E7,1.06340596883031E7,1.1306967291787593E7,
8.13277175,736.4867553710938,+,5.3156448324552804E7,PE 36:6,PE,4,,4914.097358403801,3.275702219267312E7,3.0774565325535342E7,5.3156448324552804E7,
8.1347146,909.543212890625,-,2.2991523086567813E8,PI 40:6,PI,8,,0.0,1.0268502649472915E8,2.2991523086567813E8,1.0980648345426947E8,
8.138407666666666,684.4566955566406,-,1.3360929168534547E7,,,4,Adduct of existing peak,0.0,1.2176087735586835E7,1.0998614594144858E7,1.3360929168534547E7,
8.138431266666666,771.5116577148438,-,1.3275762381815529E8,PG 18:2_18:1,PG,4,,0.0,1.2138921484740023E8,1.1750193109807765E8,1.3275762381815529E8,
8.138918333333331,911.5529174804688,+,1.1904601388914257E7,PI 40:6,PI,4,Redundant Identification,0.0,1.1461007466841387E7,1.1904601388914257E7,1.0485272814793497E7,
8.138968266666668,563.4992065429688,+,5582519.304153736,,,4,,0.0,5582519.304153736,4555867.353934066,4164246.652011287,
8.142124333333333,873.5601806640625,-,4.778820383687448E7,,,4,Adduct of existing peak,0.0,4.2007837839245506E7,3.7181702172828905E7,4.778820383687448E7,
8.145773666666665,874.553955078125,-,3.07245344738413E7,,,4,Adduct of existing peak,0.0,2.7166329580701157E7,2.4092111186522506E7,3.07245344738413E7,
8.145857666666666,1548.036376953125,-,5620803.509208397,,,4,,0.0,5379556.5485628145,3014561.898767914,5620803.509208397,
8.145857666666666,1516.0459594726562,-,7567964.0713273585,,,4,,0.0,6814751.3727101805,5992245.310058175,7567964.0713273585,
8.146087033333332,651.5297241210938,+,6.146282260648138E7,,,4,In-source fragment,0.0,6.146282260648138E7,6.0520387439534746E7,2.685862573112905E7,
8.146087033333332,928.5829467773438,+,5.298829985064196E7,,,4,Adduct of existing peak,0.0,4.798473393036285E7,5.298829985064196E7,2.0231092237410177E7,
8.146095433333334,812.5201416015625,+,4.389281644716937E7,PE 42:10,PE,4,,0.0,4.231926333819647E7,4.389281644716937E7,4.2812632701814495E7,
8.146095433333334,670.2351989746094,+,3201443.706855773,,,4,,0.0,3107958.1184936557,3201443.706855773,2180071.085377519,
8.153175666666668,871.534423828125,-,1.362885603238314E8,PI 17:0_20:4,PI,4,,0.0,1.2515980765248562E8,1.1976300205524506E8,1.362885603238314E8,
8.153175666666668,843.5376586914062,-,6.567763900257087E7,,,4,,0.0,6.000913747190963E7,6.017481480288197E7,6.567763900257087E7,
8.153175666666668,844.5282592773438,-,9.855725950740886E7,,,4,,0.0,9.401318618403761E7,9.279249482569548E7,9.855725950740886E7,
8.153264133333332,686.4703979492188,+,1.3537613606084181E7,,,4,,0.0,1.3537613606084181E7,1.2454095919586627E7,1.1568164195994016E7,
8.153381566666667,790.5534057617188,+,8468507.020709401,,,4,Adduct of existing peak,0.0,1985023.1888392316,5529221.161677573,8468507.020709401,
8.156866666666666,822.5233459472656,-,1.8053336085858274E8,,,4,,0.0,1.6585660457195142E8,1.6074032912536564E8,1.8053336085858274E8,
8.160468175,794.5615234375,+,1.411667809463173E7,PC 37:5,PC,4,,110355.64577526611,1.161945505835294E7,1.266126342133446E7,1.411667809463173E7,
8.164260433333334,812.5391235351562,-,2.523388726499036E8,PC 14:0_20:4,PC,4,Redundant Identification,0.0,2.3983700428315946E8,2.2950500384041098E8,2.523388726499036E8,
8.164260433333334,760.545654296875,-,4.311759140241589E7,,,4,Adduct of existing peak,0.0,3.637986224157223E7,3.2987324794524007E7,4.311759140241589E7,
8.164280566666667,814.55517578125,-,3.1995136114391632E7,,,4,Adduct of existing peak,0.0,3.0182500969777726E7,2.8621494171634983E7,3.1995136114391632E7,
8.1669907,890.5771484375,+,1.9807892961512614E7,,,4,Adduct of existing peak,0.0,1.9322442423450828E7,1.9807892961512614E7,1.945110438103475E7,
8.1669907,585.5197143554688,+,1.560384573944092E7,,,4,,0.0,1.4984227900710206E7,1.3697583894664984E7,1.560384573944092E7,
8.1669907,873.5433044433594,+,1.3832717085896173E7,,,4,Adduct of existing peak,0.0,1.3832717085896173E7,1.2431162374373667E7,1.1957981756203394E7,
8.1669907,845.552978515625,+,1.352418149410896E7,,,4,Adduct of existing peak,0.0,9711434.338325027,1.352418149410896E7,1.2556144323731944E7,
8.167577433333333,714.5398254394531,+,9089550.75877073,,,4,Adduct of existing peak,0.0,8702066.396080375,7289873.052297907,9089550.75877073,
8.167956933333333,735.5609436035156,-,8103733.776834795,,,4,Adduct of existing peak,0.0,7631574.051386322,8103733.776834795,7703745.6074080095,
8.171668066666665,804.5128784179688,-,7.809047688904686E7,,,4,Adduct of existing peak,0.0,7.272708112127054E7,6.740282801374444E7,7.809047688904686E7,
8.171668066666665,806.5209350585938,-,9772561.39303677,,,4,Adduct of existing peak,0.0,9054479.879345406,7915452.5114016095,9772561.39303677,
8.171668066666665,1463.9846801757812,-,2426824.141668878,,,4,,0.0,2426824.141668878,2068054.9163240646,2397271.968870718,
8.171668066666665,804.5121459960938,-,7.812771559846629E7,,,4,Adduct of existing peak,0.0,7.245186372537965E7,6.703810289389624E7,7.812771559846629E7,
8.174276833333332,754.5309448242188,+,1.4903491817224844E9,PC 14:0_20:4,PC,8,,0.0,1.4903491817224844E9,1.4499928788170125E9,1.4749034680661223E9,
8.174276833333332,762.56103515625,+,7.38215364965534E8,PC[OH] OH-33:1,PC[OH],4,,0.0,7.226993768151882E8,7.38215364965534E8,6.906356243633317E8,
8.174276833333332,813.5880737304688,+,6.994527621406874E7,,,4,Adduct of existing peak,0.0,6.785056895356664E7,6.994527621406874E7,5.425590583011131E7,
8.174276833333332,776.5148315429688,+,8.348118971854033E7,PC 36:7,PC,4,,0.0,7.86629719107595E7,6.682223134325577E7,8.348118971854033E7,
8.174276833333332,792.4837036132812,+,2.579553812337821E7,,,4,Adduct of existing peak,0.0,2.3463410236182485E7,2.1581703695390698E7,2.579553812337821E7,
8.174276833333332,824.5368041992188,+,1.4547879621116169E7,,,4,Adduct of existing peak,0.0,1.4547879621116169E7,1.4118376787354635E7,1.2396768822595265E7,
8.174276833333332,812.5841979980469,+,1.4531288348812643E8,PC[OH] OH-37:4,PC[OH],4,,0.0,1.4531288348812643E8,1.4356566995870227E8,1.3135010828953005E8,
8.174557933333332,796.5050659179688,+,1620263.646303688,,,4,,0.0,1620263.646303688,977296.1865839136,449201.0512237527,
8.175361066666666,760.4876403808594,-,2.622385444984954E8,PE 16:1_22:6,PE,8,,0.0,2.39712410430057E8,2.33387819071502E8,2.622385444984954E8,
8.175831933333333,805.5164794921875,-,3.758892980679446E7,,,4,Adduct of existing peak,0.0,3.527398281283696E7,3.49916971865515E7,3.758892980679446E7,
8.181257333333333,677.5545654296875,+,3.664229479706052E7,SM d32:0,SM,4,,0.0,3.664229479706052E7,3.1055663956942525E7,5715698.056101027,
8.183692333333333,898.5467834472656,-,4.8947793944089085E7,,,4,Adduct of existing peak,0.0,4.6759659920872435E7,4.597427088475881E7,4.8947793944089085E7,
8.18486935,814.5905151367188,+,2.2194912003351882E7,,,4,Adduct of existing peak,24153.39141787889,2.079981131862132E7,2.2194912003351882E7,2.017659932554774E7,
8.1870516,589.5145874023438,+,1.4426094218805868E7,,,4,Adduct of existing peak,7206.632768127688,1.4356512425675498E7,1.4426094218805868E7,1.4386696289182E7,
8.1873882,869.5492553710938,-,1.2359209353075084E8,,,4,Adduct of existing peak,0.0,1.1677424295961294E8,1.1353214679270737E8,1.2359209353075084E8,
8.1873882,1382.8040161132812,-,4555708.733072764,,,4,,0.0,1131066.6120850488,4555708.733072764,738613.7540184702,
8.1873882,869.5281982421875,-,1.2446290835973531E8,,,4,,0.0,1.1645627743980904E8,1.1387577749219263E8,1.2446290835973531E8,
8.1879379,838.5368347167969,+,9701213.528933799,,,4,Adduct of existing peak,0.0,9701213.528933799,7504369.839675778,8613358.086335618,
8.1909115,613.5138854980469,+,3.952415480566214E7,,,4,,2410.1114064301537,3.7441506379140556E7,3.952415480566214E7,3.708918412733541E7,
8.1910924,773.52685546875,-,3.504385001332375E8,PG 18:1_18:1,PG,4,,0.0,3.261817214115169E8,3.07448708487639E8,3.504385001332375E8,
8.191141,926.537841796875,-,8853823.226095065,,,4,Adduct of existing peak,0.0,8023359.936108882,7734899.284207379,8853823.226095065,
8.19128135,339.2864685058594,+,4.0854568003724195E7,,,4,In-source fragment,2813.222152285478,4.0854568003724195E7,3.608029023154273E7,3.473025412301442E7,
8.194845566666666,888.6137084960938,+,4.678196590213286E7,PC[OH] OH-43:8,PC[OH],4,,0.0,4.678196590213286E7,4.641304614314059E7,4.648285409890766E7,
8.195230633333333,888.5628051757812,-,8.274956443138598E7,,,4,Adduct of existing peak,0.0,7.948076482576503E7,7.618115387576136E7,8.274956443138598E7,
8.195230633333333,935.5685424804688,-,1.8269834920768898E7,,,4,,0.0,1.5909888867580976E7,1.5604284797347412E7,1.8269834920768898E7,
8.195230633333333,935.558349609375,-,1.812542892972658E7,,,4,,0.0,1.6130646185869686E7,1.5911146960574063E7,1.812542892972658E7,
8.19794275,762.5049438476562,+,1.992788358522752E8,PE 38:7,PE,4,Redundant Identification,2423.504007199379,1.5587007890855208E8,1.992788358522752E8,1.5969027535046574E8,
8.201801833333333,639.5296630859375,+,2.2339701799899407E7,,,4,,0.0,2.2339701799899407E7,2.0427964378667567E7,2.0402437931182627E7,
8.201801833333333,899.557373046875,+,7271808.2992962105,,,4,Adduct of existing peak,0.0,7271808.2992962105,6579294.579646619,5129371.266450463,
8.202117833333332,678.5567016601562,+,1.3056889481469655E7,,,4,M+1 isotope,0.0,1003930.7058167731,4441293.071823924,1.3056889481469655E7,
8.202623,895.5657653808594,-,1.2378792311075523E7,,,4,Adduct of existing peak,0.0,1.037251651471961E7,1.1082309916608328E7,1.2378792311075523E7,
8.2083484,830.55810546875,+,5.295026571162733E8,PC 40:8,PC,4,,0.0,5.295026571162733E8,5.1370095193030995E8,5.2218557989684486E8,
8.2083484,611.539306640625,+,2.964572302535981E7,,,4,,0.0,2.964572302535981E7,2.850417011759668E7,2.6738213019924436E7,
8.2083484,871.5637817382812,+,2.909214046409916E7,,,4,Adduct of existing peak,0.0,2.8008754627714287E7,2.909214046409916E7,2.7824823576522518E7,
8.2083484,852.5477905273438,+,2.914087233290093E7,,,4,Adduct of existing peak,0.0,2.914087233290093E7,2.7386696016624752E7,2.866836553088489E7,
8.2083484,868.5171508789062,+,1.0595732160886524E7,,,4,Adduct of existing peak,0.0,8488889.502501057,8356959.314632633,1.0595732160886524E7,
8.2090741,866.58349609375,+,3963709.0267516174,,,4,Adduct of existing peak,0.0,1958661.3133216472,3446168.7594852396,3963709.0267516174,
8.209849,676.5213623046875,+,7543421.124980196,,,4,,1518.3375515793907,6782691.745610592,7081308.403294384,7543421.124980196,
8.213773699999999,830.5325927734375,-,3.232743643188107E7,,,4,,0.0,3.0623865094838694E7,2.8399668007260118E7,3.232743643188107E7,
8.215476625,857.5814514160156,+,1.6000529490161008E8,,,4,Adduct of existing peak,7062.360765172645,1.6000529490161008E8,1.5431939532205442E8,1.5165814691799247E8,
