Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Liver_PS.raw (F1),JAS_Blank_Neg.raw (F2),JAS_Blank_Pos.raw (F3),Liver_Neg_1.raw (F4),Liver_Neg_2.raw (F5),Liver_Neg_3.raw (F6),
7.109,325.31018,-,25781.48719,,,4,18967.7302,3296.562589,0.0,24938.06485,23365.1308,25781.48719,
7.109,485.38361,-,25586.94552,,,4,18659.48162,314.1025878,0.0,24227.02523,25586.94552,24888.88148,
7.111,764.54968,-,185451.3115,,,4,143773.9203,254.0763642,0.0,178414.2923,184068.9621,185451.3115,
7.111,791.36682,-,20882.64788,,,3,12445.57911,310.9074873,0.0,8227.313896,20882.64788,11471.55109,
7.112,774.56323,+,371025.277,PC[OH] OH-18:2_16:0,PC[OH],9,371025.277,0.0,6271.346504,331895.3852,192353.5185,168851.0854,
7.112,793.5025,-,109510.3983,PG 18:2_20:4,PG,4,101031.3462,777.1366436,0.0,109510.3983,105881.7705,96188.17619,
7.114,945.57239,-,58192.66805,,,3,19820.84688,249.6437182,0.0,58192.66805,43192.61705,47714.67688,
7.115,843.51758,-,70976.75708,,,4,54401.00278,602.2026591,0.0,69696.78605,70976.75708,68223.90689,
7.119,764.5484,+,50170.58007,,,4,50170.58007,0.0,197.135122,30438.35783,36073.93305,16192.70325,
7.121,1104.74744,+,26662.40495,,,3,23406.90363,0.0,488.1748674,22451.88199,21448.28866,26662.40495,
7.125,436.30972,+,35579.51895,,,3,35579.51895,0.0,925.5423147,28670.24381,30091.29601,28102.49007,
7.125,461.36237,+,20625.27439,,,2,20625.27439,0.0,386.5073313,5389.030748,3938.129719,4501.812362,
7.127,786.44281,+,415492.6768,,,7,409638.9147,0.0,354.0599459,374265.325,415492.6768,191897.4314,
7.128,480.27789,+,25426.20413,,,3,23399.30027,0.0,330.0611235,21684.02069,25426.20413,24140.83249,
7.129,574.45013,-,41500.04864,,,4,40882.15514,821.5363412,0.0,39303.07363,40331.02467,41500.04864,
7.131,728.58856,+,88989.8323,,,5,88989.8323,0.0,26183.25023,84526.21671,81539.31832,86612.85439,
7.132,778.50098,+,28963.50287,,,4,28963.50287,0.0,1136.50052,25770.33637,27438.89491,27848.90451,
7.132,566.45471,+,14179.59276,,,2,12137.07084,0.0,339.1342246,14179.59276,11768.97784,11538.24276,
7.134,618.47644,-,17066.40639,,,3,10775.0992,417.4913552,0.0,16819.80589,17066.40639,15145.33839,
7.152,905.51764,-,405483.2278,PI 20:4_20:4,PI,7,405483.2278,334.8452585,1466.52693,374555.5459,376906.2526,356453.0344,
7.154,1047.68701,+,152421.6817,,,3,126322.9349,0.0,398.1393656,99787.80172,152421.6817,148367.4862,
7.155,1050.61475,-,38442.17346,,,4,30457.18742,295.4654789,0.0,32925.41925,38442.17346,35885.42197,
7.159,987.61841,-,803173.5747,,,4,641878.3869,290.4764779,0.0,794911.9966,741723.9344,803173.5747,
7.159,647.5033,+,184017.2109,,,4,149662.2876,0.0,503.5601435,146501.7228,184017.2109,171648.2906,
7.16,916.62744,+,30807.15323,,,4,21009.85766,0.0,602.9293904,28999.63144,30807.15323,29312.56032,
7.162,684.56238,+,83793.82688,,,4,72095.29741,0.0,16750.53166,82430.84887,83793.82688,77972.6426,
7.163,466.40347,+,18981.56991,,,3,18865.78789,0.0,422.6955609,17623.15889,17273.58294,18981.56991,
7.166,756.48206,+,13334.99276,,,2,13334.99276,0.0,438.6553485,10352.36153,9881.290778,9351.532813,
7.172,702.21368,+,4403219.796,,,4,4403219.796,0.0,1245427.227,3150030.586,3091482.867,2906951.023,
7.18,769.50134,-,125449.3228,PG 18:2_18:2,PG,4,98728.25967,723.0163725,0.0,117703.568,123746.3049,125449.3228,
7.182,878.53998,+,89756.81578,,,4,65852.74625,0.0,1530.503211,89756.81578,83146.10546,89594.42936,
7.185,1207.76453,-,18886.90846,,,2,16351.03494,273.7356189,0.0,17448.15846,14003.44652,18886.90846,
7.189,772.54871,+,377038.7915,PC[OH] OH-34:3,PC[OH],10,377038.7915,0.0,1309.428928,221065.847,352590.9406,351918.9947,
7.189,742.50226,+,43904.68021,,,2,43904.68021,0.0,925.9976198,33268.57204,27763.08697,17122.33728,
7.19,640.53577,+,94268.75082,,,4,94268.75082,0.0,18065.15011,71678.86745,83602.33125,73374.70156,
7.212,457.25104,-,230307.4967,,,3,173202.3873,273.9257117,0.0,230307.4967,216396.5013,229746.232,
7.213,545.38672,+,33407.60492,,,3,33407.60492,0.0,1492.05978,15113.53052,14748.34939,12793.11755,
7.214,713.61597,+,24757.05534,,,6,24757.05534,0.0,288.4273162,19529.27611,20291.57042,23838.57724,
7.215,621.43689,-,83611.64136,,,4,72005.55779,336.8116214,0.0,83611.64136,81523.05008,82612.20962,
7.216,813.51495,-,10855.87887,,,2,7085.534028,427.7556802,0.0,10521.10263,5865.776023,10855.87887,
7.226,596.5094,+,70611.33925,,,3,70611.33925,0.0,6481.984965,54805.36603,66284.01735,56614.39416,
7.23,830.49689,-,175127.7296,,,7,175127.7296,621.6683869,1287.842767,105667.4623,93905.1987,107162.6073,
7.231,1021.58044,-,14077.05004,,,2,5111.64424,295.8809869,0.0,13993.02257,11779.11332,14077.05004,
7.24,425.30484,+,201891.0443,,,4,201891.0443,0.0,392.8463663,77780.99536,64557.65588,66702.70528,
7.246,808.54895,+,224059.6527,PC[OH] OH-37:6,PC[OH],4,218901.3669,0.0,158.2273993,215424.3085,215882.1569,224059.6527,
7.247,991.66205,+,55646.68975,,,3,37977.86777,0.0,286.1221797,43246.76292,53333.47203,55646.68975,
7.252,855.50201,-,250797.564,PI 16:0_20:5,PI,8,250797.564,281.9705489,445.8995985,236357.0318,179476.5601,200606.8731,
7.262,798.56433,+,143320.6927,,,2,143320.6927,0.0,1218.833995,33180.72076,84879.85924,98383.43709,
7.262,552.48303,+,66609.69143,,,3,66609.69143,0.0,5418.660052,49384.42635,51502.76428,52801.06682,
7.264,804.53961,+,166375.6487,,,2,166375.6487,0.0,3007.418513,118645.0258,104888.3486,76870.32426,
7.264,869.53021,-,35719.04781,,,3,33030.43087,457.4080103,0.0,35719.04781,35062.4486,33433.36256,
7.266,881.51776,-,241275.1211,PI 18:2_20:4,PI,2,239410.5464,569.8496563,464.7307546,199833.6864,241275.1211,201508.3357,
7.266,597.48682,+,108105.6351,,,4,92080.19073,0.0,1004.317588,89726.45108,108105.6351,101594.7877,
7.269,902.49249,+,75925.39089,,,4,75925.39089,0.0,154.9599855,61522.37898,71584.48214,74319.27457,
7.271,742.4928,+,25549.50078,,,2,21725.98184,0.0,218.6327464,19722.56823,14830.8095,25549.50078,
7.271,663.53131,+,23981.57394,,,5,9234.404147,0.0,192.2640164,13721.74955,23981.57394,13562.94319,
7.277,667.42395,+,12743.36792,,,4,12056.46647,0.0,174.7648359,9506.557138,10388.1388,12743.36792,
7.281,1370.77417,-,32366.06294,,,3,32366.06294,258.2822952,0.0,26223.45915,31543.2817,26946.48777,
7.281,745.11792,-,16700.92677,,,2,803.6058794,727.2027445,0.0,8671.881214,16700.92677,7003.219355,
7.283,975.66516,+,695693.9742,,,4,487683.0124,0.0,124.8793028,457307.0797,633175.6636,695693.9742,
7.285,978.59283,-,265193.3722,,,3,232672.031,188.0297132,0.0,265193.3722,209175.0515,210030.3817,
7.286,915.59735,-,4464995.009,,,4,3038838.542,1027.77534,0.0,4226853.856,4075562.586,4464995.009,
7.288,1068.70935,+,9850.327827,,,2,9776.17635,0.0,122.9452428,8554.066148,9850.327827,9397.368922,
7.299,508.45709,+,55476.07166,,,3,55476.07166,0.0,1757.356834,25007.28369,25939.23332,25577.56604,
7.301,860.60126,+,461592.3379,,,4,461592.3379,0.0,17090.69753,341278.9887,433285.7987,391039.4889,
7.301,633.43652,-,20322.70723,,,2,13555.58216,250.4004312,0.0,20322.70723,18589.26302,16249.97092,
7.303,832.60541,+,58873.33038,,,4,58873.33038,0.0,917.6464955,37275.35281,46351.02425,37688.06564,
7.306,706.50256,+,21269.62875,,,3,20466.1713,0.0,1852.135851,21269.62875,19396.35736,18045.32324,
7.314,443.35175,-,17641.86925,,,2,14479.30213,274.6601311,0.0,16991.48426,17475.95173,17641.86925,
7.319,423.32614,-,14963.9194,,,2,11281.24414,450.9262651,0.0,12617.93294,13819.00822,14963.9194,
7.329,599.50238,+,100063.991,,,3,83237.43156,0.0,189.3095065,81410.03469,87646.48028,100063.991,
7.332,766.49976,+,148462.1491,PC[OH] OH-34:6,PC[OH],6,148462.1491,282.2487675,194.588666,82166.6262,92790.90228,89582.36376,
7.337,617.34717,-,57556.19054,,,6,35890.12586,219.527398,0.0,53948.26134,57556.19054,56208.16124,
7.338,857.51715,-,226373.017,,,5,226373.017,285.092501,472.3178897,172587.9345,181699.6831,120032.3259,
7.338,629.41779,+,155471.4666,,,4,155471.4666,0.0,230.5531456,79371.35563,103708.9298,80997.4305,
7.338,834.48309,-,92447.28098,,,3,68264.85293,16812.48679,0.0,92447.28098,91953.2148,75597.87366,
7.339,665.48889,+,180632.9885,,,4,180632.9885,0.0,965.9394141,98845.96651,117843.2725,96474.21384,
7.339,1152.70691,-,46231.26758,,,4,33140.11848,789.9693382,0.0,46231.26758,40592.78747,36082.46852,
7.339,756.51794,+,25788.73153,,,2,19677.4136,0.0,226.5023111,25788.73153,25168.81263,21757.29066,
7.339,850.5799,-,22547.54716,,,2,19779.22649,242.7713517,0.0,21816.31133,22547.54716,21137.50489,
7.34,860.44305,+,73670.41511,,,6,73670.41511,214.1606803,145.9186775,33688.07172,32464.43543,47959.90847,
7.341,580.33875,-,656991.2977,,,4,505206.2337,88992.91819,0.0,656991.2977,651093.2475,647292.0109,
7.341,893.25702,+,93919.41012,,,4,93919.41012,0.0,28409.69738,70081.80811,61176.21347,72610.15835,
7.344,1149.68713,-,203159.4157,,,4,140773.3721,347.8106673,0.0,203159.4157,161825.546,178528.2449,
7.344,447.40421,+,72617.38142,,,3,72617.38142,0.0,3364.645436,55325.0646,58684.45501,55666.33333,
7.346,819.5177,-,476502.1005,,,7,458697.1584,651.4824822,599.3040895,443355.0125,385394.4853,476502.1005,
7.346,732.51807,+,122581.5281,PC[OH] OH-31:2,PC[OH],4,93629.13964,0.0,228.0610396,107639.6177,122581.5281,117469.5778,
7.351,852.23077,+,46932.43429,,,3,46932.43429,0.0,11332.18561,33892.19332,34912.42437,26890.15322,
7.352,1165.03003,-,27768.95266,,,2,18728.81323,360.7385796,0.0,26688.44552,27663.97196,27768.95266,
7.355,886.6167,+,295802.6136,,,4,295802.6136,0.0,484.2440107,237822.7977,275774.4148,260114.941,
7.361,782.49695,+,264591.4155,,,7,264591.4155,915.3644856,372.9762798,102969.7728,138410.5665,143511.7055,
7.365,858.62335,+,26807.39188,,,4,24840.46186,0.0,237.2364057,26807.39188,25757.11257,26072.46695,
7.372,591.40454,+,29867.24129,,,3,29867.24129,0.0,273.5706276,21638.97641,27285.84092,25016.822,
7.373,912.49646,-,39233.40201,,,5,33988.42728,347.3607242,0.0,27248.22034,39233.40201,29378.20992,
7.38,465.47754,+,15572.9505,,,4,15572.9505,0.0,173.1663449,12285.20278,13000.45532,11991.07084,
7.381,503.10779,+,269243.6105,,,3,121043.8298,0.0,7757.147038,240341.5685,269243.6105,262028.065,
7.381,559.43536,+,23529.28875,,,2,18476.10007,0.0,396.4449674,18765.97103,20812.17688,23529.28875,
7.381,415.03644,+,16027.32078,,,3,4557.012503,0.0,884.5493499,14692.0439,16027.32078,16026.41784,
7.382,596.22363,+,671263.4651,,,3,671263.4651,0.0,6356.21891,198363.7291,145272.0285,173255.3419,
7.383,519.13934,+,235439.2584,,,3,235439.2584,0.0,5452.216745,158918.8705,149826.7819,146880.6417,
7.383,559.39764,+,22194.82309,,,4,22194.82309,0.0,163.6661458,10423.8698,13904.36287,9212.569583,
7.387,845.53882,-,24169.17533,,,4,12036.09691,628.5618053,0.0,18657.89137,20428.41419,24169.17533,
7.393,697.49982,+,49659.71156,,,4,47943.14124,0.0,181.4765833,30934.87088,33291.87048,49659.71156,
7.394,425.35999,+,24558.63361,,,3,24558.63361,0.0,1071.560981,17705.53538,19489.60896,19430.15882,
7.4,1056.71094,+,26061.14258,,,4,26061.14258,0.0,161.6551529,18123.80255,24261.20943,23100.99878,
7.403,760.48737,+,43507.65394,,,2,32391.09167,0.0,416.7802179,37340.84321,30733.62396,43507.65394,
7.406,697.45258,-,174039.2478,,,3,135431.5336,741.9150485,0.0,174039.2478,159536.9651,165273.5084,
7.408,854.49084,+,192469.4723,,,8,192469.4723,0.0,163.8799518,117973.1752,171040.5299,141502.0251,
7.408,852.55402,+,133270.7261,PC 42:11,PC,4,133270.7261,0.0,171.7323085,65154.694,74961.21592,81477.08499,
7.412,869.51624,-,30362.77402,,,3,19254.0465,520.1458351,0.0,30362.77402,20767.95806,23703.49244,
7.414,831.50201,-,89148.92739,PI 16:0_18:3,PI,2,23394.2764,448.7655271,0.0,82435.18814,38380.75488,89148.92739,
7.416,1125.68616,-,78361.58874,,,4,55108.98732,982.5510787,0.0,72467.25868,74876.48833,78361.58874,
7.419,801.55273,+,279176.8563,,,4,279176.8563,0.0,14646.22005,188489.3586,206037.6184,190460.6419,
7.423,564.3432,-,1006118.567,,,5,671597.379,92792.46954,0.0,972454.8308,923121.1397,1006118.567,
7.423,842.5799,+,284050.0027,,,4,284050.0027,0.0,19177.14984,124445.5956,278036.1379,270240.7637,
7.426,346.17627,-,90668.90746,,,2,61063.76347,7910.804817,0.0,78241.53591,86160.53649,90668.90746,
7.428,1223.75708,-,94767.94885,,,3,31889.55721,490.3984112,0.0,89366.96691,94767.94885,87480.96242,
7.431,588.46552,-,32311.12523,,,3,20256.7155,500.0223553,0.0,28705.41911,28946.63801,32311.12523,
7.434,844.57117,+,464946.8296,,,7,464946.8296,574.2116471,518.7545581,273672.7806,202437.186,198917.4649,
7.435,656.50983,+,90166.81905,,,4,90166.81905,0.0,2164.795289,52490.05873,67317.68767,68007.46896,
7.437,697.53613,+,167883.8389,,,4,167883.8389,0.0,2932.871557,91028.43611,117805.112,146402.3977,
7.443,575.43134,+,20239.54428,,,4,20239.54428,0.0,260.8149255,10589.09576,13052.93543,14352.20588,
7.459,778.53461,+,157964.4736,PC 36:6,PC,2,157964.4736,0.0,582.7997012,8403.660947,116313.989,63097.78506,
7.469,778.50183,-,71053.01483,,,4,62506.16341,708.9198358,0.0,69087.95207,65414.7173,71053.01483,
7.47,713.14594,-,30036.45278,,,4,23068.73066,728.0233074,0.0,26901.36196,30036.45278,28045.21395,
7.47,473.38354,-,20435.38809,,,4,14789.91253,643.9601099,0.0,19062.19864,19516.52388,20435.38809,
7.473,682.52557,+,45218.99109,,,3,45218.99109,0.0,740.8628645,11273.42702,23326.24105,28780.33663,
7.477,963.52106,-,62756.2453,,,4,56041.73469,480.0340025,0.0,59768.74815,61972.87753,62756.2453,
7.478,928.58984,+,23010.95293,,,2,2441.903577,0.0,175.1321866,9091.169045,18050.84789,23010.95293,
7.481,657.48383,+,60824.26695,,,2,60824.26695,0.0,270.4558615,23313.59947,31950.73944,30471.64225,
7.482,881.51776,-,1160991.748,,,10,1160991.748,472.0064108,507.5625497,1103116.891,626820.417,747464.4824,
7.482,1121.6908,-,46814.56166,,,4,33936.18371,815.8221241,0.0,46103.6501,46814.56166,46740.10759,
7.483,395.24261,-,36340.31248,,,3,11637.95044,1214.434742,0.0,22205.4081,26019.99762,36340.31248,
7.484,455.31357,+,55756.81145,,,3,55756.81145,0.0,7506.905503,41487.13248,39273.4221,35666.33525,
7.485,623.50238,+,622157.0835,,,4,412055.5386,0.0,954.654246,278949.8469,448805.5157,622157.0835,
7.488,821.53339,-,84878.32037,,,2,60273.60428,924.2927414,0.0,78811.72477,55871.17851,84878.32037,
7.489,776.5799,+,82252.57322,PC[OH] OH-34:1,PC[OH],4,63426.58766,0.0,4445.991173,56232.37618,71990.22645,82252.57322,
7.493,941.04834,-,184138.6397,,,3,99345.58941,7016.58574,0.0,184138.6397,179773.8879,73974.8616,
7.494,1113.68579,-,29539.39833,,,2,16958.21942,1088.677097,0.0,29539.39833,27317.30784,25722.55576,
7.496,311.29495,-,1425034.479,,,5,435915.0181,60002.03778,0.0,1425034.479,1278378.91,1356253.885,
7.496,723.55365,+,95007.78952,,,2,80380.35822,0.0,6971.875531,49813.14828,64825.38952,95007.78952,
7.496,795.5199,-,66685.23542,PG 18:1_20:4,PG,4,42540.86238,872.0642034,0.0,66685.23542,40870.29923,62155.71772,
7.497,393.29794,-,64490.68321,,,4,55220.35041,1872.02728,0.0,64490.68321,61546.68397,62531.6816,
7.498,955.5932,-,46765.90115,,,3,33412.62303,7632.30086,0.0,46765.90115,27272.56113,40302.02718,
7.501,720.51733,+,155434.84,PC[OH] OH-30:1,PC[OH],4,155434.84,0.0,778.1690243,128855.6845,145288.4888,134975.9027,
7.502,769.50189,-,38004.99164,PG 18:2_18:2,PG,4,31424.67546,487.3640747,0.0,38004.99164,36209.09285,37027.6108,
7.505,1173.75562,+,35504.16377,,,3,32697.64693,0.0,306.5517185,19278.52035,26291.29366,35504.16377,
7.506,845.51782,-,21363.22226,,,2,21363.22226,629.2700495,0.0,17194.90143,21318.27886,16341.44854,
7.509,519.40485,+,30042.60508,,,3,30042.60508,0.0,158.006165,9742.99474,12772.34965,9857.489571,
7.509,752.52173,+,26402.92799,,,4,22613.71892,0.0,215.5124967,19002.06243,26402.92799,24989.01652,
7.511,901.54376,-,25960.07035,,,4,21579.4134,616.9044188,0.0,22987.68207,25960.07035,25165.03767,
7.518,588.11133,+,121859.1254,,,3,74427.67536,0.0,208.6942358,56278.35585,52536.44268,121859.1254,
7.527,635.45221,-,94328.46029,,,4,67202.49133,1136.506791,0.0,94328.46029,86384.6635,88061.17087,
7.533,337.31052,-,297052.9627,,,4,240449.6059,1572.112084,0.0,294905.0534,282371.631,297052.9627,
7.535,1085.69141,-,30170.53759,,,4,18829.72403,431.7034494,0.0,28463.73239,30170.53759,27762.23325,
7.536,828.55359,+,621444.308,PC 18:3_22:6,PC,8,621444.308,0.0,535.438306,552747.4679,589837.1698,610304.3191,
7.536,907.53296,-,176733.1038,,,6,176733.1038,414.7742528,338.5152028,125238.1215,142975.0391,142509.6569,
7.537,627.13116,-,75662.37136,,,3,57372.67713,3310.926642,0.0,71481.07032,75662.37136,72041.92152,
7.537,968.56244,-,16715.67591,,,2,14700.01482,570.5774666,0.0,16400.76127,15809.83451,16715.67591,
7.538,561.41492,-,81898.64065,,,4,45513.61453,397.1336286,0.0,76995.11333,81898.64065,69336.65276,
7.541,648.46216,+,669744.2491,,,4,669744.2491,0.0,739.5153839,487333.533,602180.826,613891.2116,
7.546,690.50629,+,31361.6885,,,2,29535.27527,0.0,826.1130996,24921.61592,31361.6885,31216.48066,
7.546,757.59369,+,16841.58567,,,3,11687.20466,0.0,266.870852,13146.20901,9025.674693,16841.58567,
7.549,649.51575,+,123266.3881,,,4,123266.3881,0.0,533.3240566,50038.54125,84484.31851,80771.44408,
7.549,969.61011,-,25040.30616,,,3,11083.15761,544.4119015,0.0,18963.35265,22392.13876,25040.30616,
7.557,782.53284,+,27479.80216,,,3,27479.80216,0.0,1741.282375,22504.75328,25482.74385,27307.9553,
7.56,752.44995,-,97001.2275,,,4,65842.01068,393.6768431,0.0,86884.58823,97001.2275,84899.72764,
7.562,1136.71106,-,136621.7707,,,3,81731.18603,470.6277793,0.0,136621.7707,119007.9106,123957.795,
7.563,731.065,-,241901.9993,,,5,146357.2486,56415.5935,0.0,189790.4964,241901.9993,226648.1568,
7.565,854.5531,+,1889672.711,,,4,1889672.711,0.0,3033.181172,1459424.171,1849731.851,1458711.538,
7.565,888.56299,-,35017.52051,,,2,35017.52051,891.6498913,0.0,27343.1037,29243.26738,30771.00661,
7.569,1068.47009,-,42441.30537,,,4,42441.30537,430.5462231,0.0,40549.59009,35632.9215,34217.80652,
7.57,910.48218,-,87612.90793,,,4,85538.05943,451.7173411,0.0,54450.3322,87612.90793,70036.98687,
7.572,992.48425,-,30042.88062,,,3,28325.65707,323.4878299,0.0,30042.88062,26615.08899,29102.77918,
7.573,771.51746,-,252904.6251,PG 18:2_18:1,PG,4,198061.8537,586.2415228,0.0,235732.861,236122.8037,252904.6251,
7.574,986.46674,-,66584.10673,,,4,60385.78694,335.7746953,0.0,50780.16339,52342.89401,66584.10673,
7.579,1181.76038,+,54838.59399,,,4,22608.68362,0.0,333.009505,31896.10671,46599.45869,54838.59399,
7.58,1264.78625,-,60185.11884,,,5,16542.53666,240.7423161,0.0,60185.11884,26206.71757,22278.08051,
7.582,721.39221,+,24095.21981,,,4,24095.21981,0.0,1474.245844,22945.95232,16194.45123,17715.99163,
7.586,458.41971,+,22026.97854,,,2,22026.97854,0.0,2152.152048,11441.87026,20808.82999,12637.71652,
7.591,671.44983,+,21065.32637,,,2,21065.32637,0.0,199.1994806,16870.64089,13463.78265,16224.7516,
7.594,1133.69104,-,410526.9127,,,4,160119.1921,189.7123138,0.0,410526.9127,410223.7003,391087.3233,
7.597,1193.75903,+,379602.9302,,,4,280639.7102,0.0,131.7396449,147542.5308,322705.4312,379602.9302,
7.612,727.54553,+,66607.4868,,,3,66607.4868,0.0,216.3199166,37986.53019,42976.05685,53307.00957,
7.615,918.64221,+,22372.91012,,,3,22372.91012,0.0,215.0228774,19673.22203,19470.17989,19581.0603,
7.621,786.50568,+,609438.6556,PE 18:3_22:6,PE,7,609438.6556,524.056184,506.3041241,324246.5674,357582.4351,365309.5724,
7.622,1383.73962,-,68278.55041,,,3,68278.55041,463.5657503,0.0,15100.80248,16812.96016,34448.14589,
7.622,983.05884,-,32859.9643,,,2,26068.73569,362.0765521,0.0,32859.9643,28008.41083,24838.10564,
7.631,728.52106,+,27743.28585,,,4,25821.03997,0.0,528.8384491,20461.10376,27743.28585,23204.12339,
7.632,643.4364,+,16765.46495,,,2,11121.92718,0.0,833.3684983,16765.46495,14667.94364,12359.23991,
7.633,923.09247,-,63863.73454,,,4,29713.50203,1433.304501,0.0,45729.61373,58892.36915,63863.73454,
7.634,936.57458,-,116979.6914,PC 22:6_22:6,PC,3,107853.4304,315.3223201,0.0,109500.5919,109450.6953,116979.6914,
7.636,697.45221,-,207028.9244,,,4,144458.4192,699.4306998,0.0,187147.219,197727.3215,207028.9244,
7.637,658.4079,-,39612.80537,,,2,20598.14209,1886.336473,0.0,14545.08395,36438.67316,39612.80537,
7.638,857.51703,-,1.128726108E7,PI 16:0_20:4,PI,6,1.128726108E7,538.9243079,818.6589976,1.010525332E7,9541327.959,1.033044236E7,
7.639,1021.52197,-,179038.413,,,4,105139.5756,584.1277874,0.0,179038.413,148715.5392,166100.5885,
7.64,939.51978,-,613412.0078,,,4,551172.6666,560.521031,0.0,613412.0078,556890.0136,565271.9191,
7.64,1015.50525,-,166585.6034,,,4,146694.6468,553.0449269,0.0,166585.6034,155679.562,165560.9795,
7.64,1103.5238,-,70965.91156,,,3,65596.46707,607.6560113,0.0,70965.91156,64455.87823,65058.11009,
7.64,1185.53088,-,26421.24922,,,2,24832.98887,552.7227237,0.0,26421.24922,21724.15873,25499.87901,
7.641,1097.50806,-,107945.2217,,,3,97756.66066,599.6220285,0.0,107945.2217,100460.3108,107576.725,
7.641,700.42621,-,24418.73599,,,2,17341.5143,588.8647802,0.0,21588.32599,14855.72596,24418.73599,
7.644,712.41803,-,99861.10152,,,2,96509.60467,1351.208336,0.0,66461.67814,99861.10152,90604.52301,
7.644,1195.47522,-,31602.78994,,,2,28106.26991,674.9805591,0.0,31602.78994,25309.68278,27190.97618,
7.645,579.06799,-,20932.09359,,,2,15663.08944,3641.163486,0.0,16354.49011,15090.16496,20932.09359,
7.648,637.59735,+,39785.48066,,,4,39785.48066,0.0,383.9490011,15011.84452,17912.26098,21178.14109,
7.649,639.49493,+,65207.78053,,,3,65207.78053,0.0,2481.011378,40600.2195,37260.34291,37511.48615,
